Term	TF	IDF
7.60417	0.000037	0.000000
19.1333	0.000110	0.000000
7.65833	0.000037	0.000000
7.725c19.6	0.000037	0.000000
7.75833	0.000037	0.000000
19.7292	0.000110	0.000000
7.84167	0.000037	0.000000
19.8375	0.000110	0.000000
7.975c19.9458	0.000037	0.000000
8.10833	0.000037	0.000000
8.25833	0.000037	0.000000
8.425c20	0.000037	0.000000
19.9083	0.000110	0.000000
8.91667	0.000037	0.000000
19.725	0.000110	0.000000
9.05c19.5417	0.000037	0.000000
9.18333	0.000037	0.000000
19.3083	0.000110	0.000000
9.21667	0.000037	0.000000
19.025	0.000110	0.000000
9.15c18.7917	0.000037	0.000000
9.1	0.000037	0.000000
18.5458	0.000110	0.000000
9.0625	0.000037	0.000000
18.2875	0.000110	0.000000
9.0375c18.0292	0.000037	0.000000
9.0125	0.000037	0.000000
17.7667	0.000110	0.000000
9c17.0667	0.000037	0.000000
16.6417	0.000110	0.000000
9.04167	0.000037	0.000000
16.225	0.000110	0.000000
9.125c15.8083	0.000037	0.000000
9.20833	0.000037	0.000000
15.4083	0.000110	0.000000
15.025	0.000110	0.000000
9.45c14.725	0.000037	0.000000
9.56667	0.000037	0.000000
14.4792	0.000110	0.000000
9.55833	0.000037	0.000000
14.2875	0.000110	0.000000
9.425c14.0958	0.000037	0.000000
9.29167	0.000037	0.000000
9.075	0.000037	0.000000
8.775zm14	0.000037	0.000000
14.275c14	0.000037	0.000000
14.125	0.000037	0.000000
13.9708	0.000037	0.000000
13.8125c14.2708	0.000037	0.000000
13.6542	0.000037	0.000000
13.55	0.000037	0.000000
13.5c15.0083	0.000037	0.000000
13.2083	0.000037	0.000000
13.125c16.4583	0.000037	0.000000
13.0417	0.000037	0.000000
13c17.8333	0.000037	0.000000
13.0208	0.000037	0.000000
13.0625c18.8125	0.000037	0.000000
13.1042	0.000037	0.000000
13.1583	0.000037	0.000000
13.225c19.6	0.000037	0.000000
13.2583	0.000037	0.000000
13.3417	0.000037	0.000000
13.475c19.9458	0.000037	0.000000
13.6083	0.000037	0.000000
13.7583	0.000037	0.000000
13.925c20	0.000037	0.000000
14.2083	0.000037	0.000000
14.4167	0.000037	0.000000
14.55c19.5417	0.000037	0.000000
14.7167	0.000037	0.000000
14.65c18.7917	0.000037	0.000000
14.6	0.000037	0.000000
14.5625	0.000037	0.000000
14.5375c18.0292	0.000037	0.000000
14.5125	0.000037	0.000000
14.5c17.0667	0.000037	0.000000
14.5375	0.000037	0.000000
14.6125c15.8083	0.000037	0.000000
14.6875	0.000037	0.000000
14.7917	0.000037	0.000000
14.925c14.725	0.000037	0.000000
15.0417	0.000037	0.000000
15.0375	0.000037	0.000000
14.9125c14.0958	0.000037	0.000000
14.7875	0.000037	0.000000
14.575	0.000037	0.000000
14.275zm14	0.000037	0.000000
11.525c14	0.000037	0.000000
11.375	0.000037	0.000000
11.2208	0.000037	0.000000
11.0625c14.2708	0.000037	0.000000
10.9042	0.000037	0.000000
10.8	0.000037	0.000000
10.75c15.0083	0.000037	0.000000
10.5833	0.000037	0.000000
10.4583	0.000037	0.000000
10.375c16.4583	0.000037	0.000000
10.25	0.000074	0.000000
10.25c17.8333	0.000037	0.000000
10.2708	0.000037	0.000000
10.3125c18.8125	0.000037	0.000000
10.3542	0.000037	0.000000
10.4083	0.000037	0.000000
10.475c19.6	0.000037	0.000000
10.5083	0.000037	0.000000
10.5917	0.000037	0.000000
10.725c19.9458	0.000037	0.000000
11.0083	0.000037	0.000000
11.175c20	0.000037	0.000000
11.4583	0.000037	0.000000
11.8c19.5417	0.000037	0.000000
11.9333	0.000037	0.000000
11.9667	0.000037	0.000000
11.9c18.7917	0.000037	0.000000
11.85	0.000037	0.000000
11.7875c18.0292	0.000037	0.000000
11.7625	0.000037	0.000000
11.75	0.000074	0.000000
11.75c17.0667	0.000037	0.000000
11.7917	0.000037	0.000000
11.875c15.8083	0.000037	0.000000
11.9583	0.000037	0.000000
12.0667	0.000037	0.000000
12.2c14.725	0.000037	0.000000
12.3083	0.000037	0.000000
12.175c14.0958	0.000037	0.000000
12.0417	0.000037	0.000000
11.825	0.000037	0.000000
11.525zm6.5	0.000037	0.000000
16c7.28333	0.000037	0.000000
8.04583	0.000037	0.000000
8.7875	0.000037	0.000000
16.2625c9.52917	0.000037	0.000000
16.4375	0.000074	0.000000
10.2667	0.000037	0.000000
16.7	0.000074	0.000000
17.05v7.2c10.3167	0.000037	0.000000
6.8	0.000074	0.000000
9.59167	0.000037	0.000000
6.5	0.000221	0.000000
8.825	0.000037	0.000000
6.3c8.05833	0.000037	0.000000
6.1	0.000074	0.000000
6c5.9	0.000037	0.000000
5.30417	0.000037	0.000000
6.05833	0.000074	0.000000
4.7125	0.000037	0.000000
6.175c4.12083	0.000037	0.000000
6.29167	0.000074	0.000000
3.55	0.000037	0.000000
6.46667	0.000074	0.000000
6.7v16.6c3.58333	0.000037	0.000000
16.4	0.000074	0.000000
4.7375	0.000037	0.000000
16.15c5.3125	0.000037	0.000000
5.9	0.000037	0.000000
16zm13	0.000037	0.000000
17.05c13.7333	0.000037	0.000000
14.4708	0.000037	0.000000
15.2125	0.000037	0.000000
16.2625c15.9542	0.000037	0.000000
16c18.1	0.000037	0.000000
18.6875	0.000037	0.000000
19.2625	0.000037	0.000000
16.15c19.8375	0.000037	0.000000
20.4167	0.000037	0.000000
16.6v6.7c20.45	0.000037	0.000000
19.8792	0.000037	0.000000
19.2875	0.000037	0.000000
6.175c18.6958	0.000037	0.000000
18.1	0.000037	0.000000
6c16.7167	0.000037	0.000000
15.9417	0.000037	0.000000
15.175	0.000037	0.000000
6.3c14.4083	0.000037	0.000000
7.2v17.05zm12	0.000037	0.000000
19.475c11.7667	0.000037	0.000000
19.475	0.000074	0.000000
11.5458	0.000037	0.000000
19.4458	0.000074	0.000000
11.3375	0.000037	0.000000
19.3875c11.1292	0.000037	0.000000
19.3292	0.000074	0.000000
10.9333	0.000037	0.000000
19.25	0.000074	0.000000
10.75	0.000037	0.000000
19.15c10.1	0.000037	0.000000
18.7667	0.000074	0.000000
9.41667	0.000037	0.000000
18.4792	0.000074	0.000000
18.2875c7.98333	0.000037	0.000000
18.0958	0.000074	0.000000
7.25	0.000037	0.000000
18c5.8	0.000037	0.000000
5.1125	0.000037	0.000000
18.0917	0.000074	0.000000
4.4375	0.000037	0.000000
18.275c3.7625	0.000037	0.000000
18.4583	0.000074	0.000000
3.11667	0.000074	0.000000
18.7167	0.000074	0.000000
19.05c2.15	0.000037	0.000000
19.2333	0.000074	0.000000
1.8125	0.000037	0.000000
1.4875	0.000037	0.000000
19.025c1.1625	0.000037	0.000000
18.825	0.000147	0.000000
18.5333	0.000074	0.000000
18.15v6.1c1	0.000037	0.000000
5.91667	0.000074	0.000000
1.04583	0.000037	0.000000
5.74167	0.000074	0.000000
1.1375	0.000037	0.000000
5.575c1.22917	0.000037	0.000000
5.40833	0.000074	0.000000
1.36667	0.000037	0.000000
5.28333	0.000074	0.000000
1.55	0.000037	0.000000
5.2c2.31667	0.000037	0.000000
4.8	0.000074	0.000000
3.95	0.000037	0.000000
4.3c4.78333	0.000037	0.000000
4.1	0.000074	0.000000
5.63333	0.000037	0.000000
4c7.46667	0.000037	0.000000
8.4125	0.000037	0.000000
4.125	0.000074	0.000000
9.3375	0.000037	0.000000
4.375c10.2625	0.000037	0.000000
4.625	0.000074	0.000000
11.15	0.000037	0.000000
5.5c12.85	0.000037	0.000000
13.7375	0.000037	0.000000
14.6625	0.000037	0.000000
4.375c15.5875	0.000037	0.000000
16.5333	0.000037	0.000000
4c18.3667	0.000037	0.000000
19.2167	0.000037	0.000000
20.05	0.000037	0.000000
4.3c20.8833	0.000037	0.000000
21.6833	0.000037	0.000000
22.45	0.000037	0.000000
5.2c22.6333	0.000037	0.000000
22.7708	0.000037	0.000000
22.8625	0.000037	0.000000
5.575c22.9542	0.000037	0.000000
23	0.000074	0.000000
6.1v18.15c23	0.000037	0.000000
22.8375	0.000037	0.000000
22.5125	0.000037	0.000000
19.025c22.1875	0.000037	0.000000
21.85	0.000037	0.000000
19.05c20.8833	0.000037	0.000000
20.2375	0.000037	0.000000
18.275c18.8875	0.000037	0.000000
18.2	0.000037	0.000000
18c16.75	0.000037	0.000000
16.0167	0.000037	0.000000
18.2875c14.5833	0.000037	0.000000
13.9	0.000037	0.000000
13.25	0.000037	0.000000
19.15c13.0667	0.000037	0.000000
12.8708	0.000037	0.000000
19.3875c12.4542	0.000037	0.000000
12.2333	0.000037	0.000000
19.475z	0.000037	0.000000
newmenubtnbasket	0.000037	0.000000
vv_ffxmenunav__cart	0.000037	0.000000
cart	0.000037	0.000000
vv_ffxmenunav__cartinner	0.000037	0.000000
vv_ffxmenunav__cartimg	0.000037	0.000000
m7.82495	0.000074	0.000000
22c7.27495	0.000074	0.000000
6.80412	0.000074	0.000000
6.41245	0.000147	0.000000
21.4125c6.02078	0.000074	0.000000
5.82495	0.000147	0.000000
20c5.82495	0.000074	0.000000
6.02078	0.000074	0.000000
18.5875c6.80412	0.000074	0.000000
7.27495	0.000074	0.000000
7.82495	0.000147	0.000000
18c8.37495	0.000074	0.000000
8.84578	0.000074	0.000000
9.23745	0.000147	0.000000
18.5875c9.62912	0.000074	0.000000
9.82495	0.000147	0.000000
20c9.82495	0.000074	0.000000
9.62912	0.000074	0.000000
21.4125c8.84578	0.000074	0.000000
8.37495	0.000074	0.000000
22zm17.825	0.000074	0.000000
22c17.275	0.000074	0.000000
16.8041	0.000074	0.000000
16.4125	0.000147	0.000000
21.4125c16.0208	0.000074	0.000000
15.825	0.000147	0.000000
20c15.825	0.000074	0.000000
16.0208	0.000074	0.000000
18.5875c16.8041	0.000074	0.000000
17.275	0.000074	0.000000
17.825	0.000147	0.000000
18c18.375	0.000074	0.000000
18.8458	0.000074	0.000000
19.2375	0.000147	0.000000
18.5875c19.6291	0.000074	0.000000
19.825	0.000295	0.000000
20c19.825	0.000074	0.000000
19.6291	0.000074	0.000000
21.4125c18.8458	0.000074	0.000000
18.375	0.000074	0.000000
22zm6.97495	0.000074	0.000000
6l9.37495	0.000074	0.000000
11h16.375l19.125	0.000074	0.000000
6h6.97495zm7.82495	0.000074	0.000000
17c7.07495	0.000074	0.000000
6.50828	0.000074	0.000000
6.12495	0.000074	0.000000
16.0125c5.74162	0.000074	0.000000
5.72495	0.000074	0.000000
6.07495	0.000074	0.000000
14.05l7.42495	0.000074	0.000000
11.6l3.82495	0.000074	0.000000
4h2.79995c2.51662	0.000074	0.000000
2.28328	0.000074	0.000000
2.09995	0.000074	0.000000
3.7125c1.91662	0.000074	0.000000
1.82495	0.000147	0.000000
3c1.82495	0.000074	0.000000
1.92078	0.000074	0.000000
2.11245	0.000074	0.000000
2.2875c2.30412	0.000074	0.000000
2.54162	0.000074	0.000000
2.82495	0.000074	0.000000
2h4.44995c4.63328	0.000074	0.000000
4.80828	0.000074	0.000000
4.97495	0.000074	0.000000
2.15c5.14162	0.000074	0.000000
5.26662	0.000074	0.000000
5.34995	0.000074	0.000000
2.575l6.02495	0.000074	0.000000
4h20.775c21.225	0.000074	0.000000
21.7	0.000074	0.000000
4.5c21.8666	0.000074	0.000000
21.8583	0.000074	0.000000
21.675	0.000074	0.000000
5.55l18.125	0.000074	0.000000
11.95c17.9416	0.000074	0.000000
17.4	0.000074	0.000000
12.725c17.1	0.000074	0.000000
16.7583	0.000074	0.000000
16.375	0.000074	0.000000
13h8.92495l7.82495	0.000074	0.000000
15h18.85c19.1333	0.000074	0.000000
19.3666	0.000074	0.000000
15.2875c19.7333	0.000074	0.000000
16c19.825	0.000074	0.000000
19.7291	0.000074	0.000000
19.5375	0.000074	0.000000
16.7125c19.3458	0.000074	0.000000
19.1083	0.000074	0.000000
17h7.82495z	0.000074	0.000000
vv_ffxmenunav__cartprice	0.000037	0.000000
_sh	0.000037	0.000000
_support	0.000037	0.000000
newmenubtnsupport	0.000037	0.000000
m20.263	0.000037	0.000000
8.00008h20.325c20.8554	0.000037	0.000000
8.00008	0.000074	0.000000
21.3641	0.000037	0.000000
8.2108	0.000074	0.000000
21.7392	0.000074	0.000000
8.58587c22.1143	0.000037	0.000000
8.96094	0.000074	0.000000
22.325	0.000074	0.000000
9.46965	0.000074	0.000000
10.0001v14.0001c22.325	0.000037	0.000000
14.5305	0.000074	0.000000
22.1143	0.000037	0.000000
15.0392	0.000074	0.000000
15.4143c21.3641	0.000037	0.000000
15.7894	0.000074	0.000000
20.8554	0.000037	0.000000
16.0001	0.000074	0.000000
20.325	0.000037	0.000000
16.0001h20.263c20.0192	0.000037	0.000000
17.9334	0.000037	0.000000
19.0783	0.000037	0.000000
19.7113	0.000037	0.000000
17.6167	0.000037	0.000000
21.0001c16.4065	0.000037	0.000000
22.0673	0.000037	0.000000
14.9083	0.000037	0.000000
22.7384	0.000037	0.000000
13.3225	0.000037	0.000000
22.9377c12.7745	0.000037	0.000000
23.0065	0.000037	0.000000
12.325	0.000221	0.000000
22.5524	0.000037	0.000000
22.0001c12.325	0.000037	0.000000
21.4478	0.000037	0.000000
12.7758	0.000037	0.000000
21.0086	0.000037	0.000000
13.3204	0.000037	0.000000
20.917c14.5425	0.000037	0.000000
20.7114	0.000037	0.000000
15.6798	0.000037	0.000000
20.1305	0.000037	0.000000
16.5676	0.000074	0.000000
19.2427c17.6929	0.000037	0.000000
18.1175	0.000037	0.000000
18.325	0.000074	0.000000
16.5914	0.000037	0.000000
15.0001v9.00008c18.325	0.000037	0.000000
7.40878	0.000074	0.000000
17.6929	0.000037	0.000000
5.88266	0.000074	0.000000
4.75744c15.4424	0.000037	0.000000
3.63222	0.000074	0.000000
13.9163	0.000037	0.000000
3.00008	0.000074	0.000000
3.00008c10.7337	0.000037	0.000000
9.20757	0.000037	0.000000
8.08235	0.000037	0.000000
4.75744c6.95713	0.000037	0.000000
6.32499	0.000074	0.000000
9.00008v16.0001h4.32499c3.79456	0.000037	0.000000
3.28585	0.000037	0.000000
2.91078	0.000074	0.000000
15.4143c2.53571	0.000037	0.000000
2.32499	0.000074	0.000000
14.0001v10.0001c2.32499	0.000037	0.000000
2.53571	0.000037	0.000000
8.58587c3.28585	0.000037	0.000000
3.79456	0.000037	0.000000
4.32499	0.000037	0.000000
8.00008h4.38699c4.63102	0.000037	0.000000
6.06698	0.000074	0.000000
5.57207	0.000037	0.000000
4.28936	0.000074	0.000000
7.03357	0.000037	0.000000
3.00076c8.49506	0.000037	0.000000
1.71216	0.000074	0.000000
10.3765	0.000037	0.000000
1.00116	0.000074	0.000000
1.00116c14.2734	0.000037	0.000000
16.1549	0.000037	0.000000
17.6164	0.000037	0.000000
3.00076c19.0779	0.000037	0.000000
20.019	0.000037	0.000000
20.263	0.000037	0.000000
8.00008zm8.96253	0.000037	0.000000
16.261c8.46188	0.000037	0.000000
16.0289	0.000074	0.000000
8.32194	0.000037	0.000000
15.406	0.000074	0.000000
8.61443	0.000037	0.000000
14.938c8.90736	0.000037	0.000000
14.4693	0.000074	0.000000
9.52305	0.000037	0.000000
14.336	0.000074	0.000000
10.0338	0.000037	0.000000
14.5471c10.7573	0.000037	0.000000
14.8462	0.000074	0.000000
11.5356	0.000037	0.000000
15.0014	0.000074	0.000000
15.0001c13.1143	0.000037	0.000000
13.8927	0.000037	0.000000
14.6162	0.000037	0.000000
14.5471c15.1269	0.000037	0.000000
15.7426	0.000037	0.000000
16.0356	0.000037	0.000000
14.938c16.328	0.000037	0.000000
16.1881	0.000037	0.000000
15.6875	0.000037	0.000000
16.261c14.6376	0.000037	0.000000
16.7479	0.000074	0.000000
13.4903	0.000037	0.000000
17.0019	0.000074	0.000000
17.0001c11.1597	0.000037	0.000000
10.0124	0.000037	0.000000
8.96253	0.000037	0.000000
16.261z	0.000037	0.000000
_auth	0.000074	0.000000
newmenubtnpersonal	0.000037	0.000000
login	0.000037	0.000000
m6.55065	0.000037	0.000000
17.4757c7.40065	0.000037	0.000000
16.8257	0.000074	0.000000
8.35065	0.000037	0.000000
16.3132	0.000074	0.000000
9.40065	0.000037	0.000000
15.9382c10.4507	0.000037	0.000000
15.5632	0.000074	0.000000
11.5507	0.000037	0.000000
15.3757	0.000074	0.000000
12.7007	0.000368	0.000000
15.3757c13.8507	0.000037	0.000000
14.9507	0.000037	0.000000
16.0007	0.000037	0.000000
15.9382c17.0507	0.000037	0.000000
18.0007	0.000037	0.000000
18.8507	0.000037	0.000000
17.4757c19.434	0.000037	0.000000
16.7923	0.000074	0.000000
19.8882	0.000037	0.000000
16.0173	0.000074	0.000000
20.2132	0.000037	0.000000
15.1507c20.5382	0.000037	0.000000
14.284	0.000074	0.000000
20.7007	0.000074	0.000000
13.359	0.000074	0.000000
12.3757c20.7007	0.000037	0.000000
10.159	0.000074	0.000000
19.9215	0.000037	0.000000
8.2715	0.000074	0.000000
18.3632	0.000037	0.000000
6.71317c16.8048	0.000037	0.000000
5.15484	0.000074	0.000000
14.9173	0.000037	0.000000
4.37567	0.000074	0.000000
4.37567c10.484	0.000037	0.000000
8.59649	0.000037	0.000000
7.03815	0.000037	0.000000
6.71317c5.47982	0.000037	0.000000
4.70065	0.000074	0.000000
12.3757c4.70065	0.000037	0.000000
4.86315	0.000037	0.000000
5.18815	0.000037	0.000000
15.1507c5.51315	0.000037	0.000000
5.96732	0.000037	0.000000
6.55065	0.000037	0.000000
17.4757zm12.7007	0.000037	0.000000
13.3757c11.7173	0.000037	0.000000
13.3757	0.000074	0.000000
10.8882	0.000037	0.000000
13.0382	0.000074	0.000000
10.2132	0.000074	0.000000
12.3632c9.53815	0.000037	0.000000
11.6882	0.000074	0.000000
9.20065	0.000074	0.000000
10.859	0.000074	0.000000
9.87567c9.20065	0.000037	0.000000
8.89234	0.000074	0.000000
9.53815	0.000037	0.000000
8.06317	0.000074	0.000000
7.38817c10.8882	0.000037	0.000000
6.71317	0.000074	0.000000
11.7173	0.000037	0.000000
6.37567	0.000074	0.000000
6.37567c13.684	0.000037	0.000000
14.5132	0.000037	0.000000
15.1882	0.000074	0.000000
7.38817c15.8632	0.000037	0.000000
16.2007	0.000074	0.000000
9.87567c16.2007	0.000037	0.000000
15.8632	0.000037	0.000000
12.3632c14.5132	0.000037	0.000000
13.684	0.000037	0.000000
13.3757zm12.7007	0.000037	0.000000
22.3757c11.3173	0.000037	0.000000
22.3757	0.000074	0.000000
10.0173	0.000037	0.000000
22.1132	0.000074	0.000000
8.80065	0.000074	0.000000
21.5882c7.58399	0.000037	0.000000
21.0632	0.000074	0.000000
6.52565	0.000037	0.000000
20.3507	0.000074	0.000000
5.62565	0.000074	0.000000
19.4507c4.72565	0.000037	0.000000
18.5507	0.000074	0.000000
4.01315	0.000037	0.000000
17.4923	0.000074	0.000000
3.48815	0.000074	0.000000
16.2757c2.96315	0.000037	0.000000
15.059	0.000074	0.000000
2.70065	0.000074	0.000000
13.759	0.000074	0.000000
12.3757c2.70065	0.000037	0.000000
10.9923	0.000074	0.000000
2.96315	0.000037	0.000000
9.69234	0.000074	0.000000
8.47567c4.01315	0.000037	0.000000
7.259	0.000074	0.000000
4.72565	0.000037	0.000000
6.20067	0.000074	0.000000
5.30067c6.52565	0.000037	0.000000
4.40067	0.000074	0.000000
7.58399	0.000037	0.000000
3.68817	0.000074	0.000000
3.16317c10.0173	0.000037	0.000000
2.63817	0.000074	0.000000
11.3173	0.000037	0.000000
2.37567	0.000074	0.000000
2.37567c14.084	0.000037	0.000000
15.384	0.000037	0.000000
16.6007	0.000074	0.000000
3.16317c17.8173	0.000037	0.000000
18.8757	0.000037	0.000000
19.7757	0.000074	0.000000
5.30067c20.6757	0.000037	0.000000
21.3882	0.000037	0.000000
21.9132	0.000074	0.000000
8.47567c22.4382	0.000037	0.000000
22.7007	0.000074	0.000000
12.3757c22.7007	0.000037	0.000000
22.4382	0.000037	0.000000
16.2757c21.3882	0.000037	0.000000
20.6757	0.000037	0.000000
19.4507c18.8757	0.000037	0.000000
17.8173	0.000037	0.000000
21.5882c15.384	0.000037	0.000000
14.084	0.000037	0.000000
22.3757zm12.7007	0.000037	0.000000
20.3757c13.584	0.000037	0.000000
20.3757	0.000074	0.000000
14.4173	0.000037	0.000000
20.2465	0.000074	0.000000
15.2007	0.000074	0.000000
19.9882c15.984	0.000037	0.000000
19.7298	0.000074	0.000000
16.7007	0.000037	0.000000
19.359	0.000074	0.000000
17.3507	0.000037	0.000000
18.8757c16.7007	0.000037	0.000000
18.3923	0.000074	0.000000
15.984	0.000037	0.000000
18.0215	0.000074	0.000000
17.7632c14.4173	0.000037	0.000000
17.5048	0.000074	0.000000
13.584	0.000037	0.000000
17.3757	0.000074	0.000000
17.3757c11.8173	0.000037	0.000000
10.984	0.000037	0.000000
10.2007	0.000074	0.000000
17.7632c9.41732	0.000037	0.000000
8.70065	0.000037	0.000000
8.05065	0.000037	0.000000
18.8757c8.70065	0.000037	0.000000
9.41732	0.000037	0.000000
19.9882c10.984	0.000037	0.000000
11.8173	0.000037	0.000000
20.3757zm12.7007	0.000037	0.000000
11.3757c13.134	0.000037	0.000000
11.3757	0.000074	0.000000
13.4923	0.000037	0.000000
11.234	0.000074	0.000000
13.7757	0.000074	0.000000
10.9507c14.059	0.000037	0.000000
10.6673	0.000074	0.000000
14.2007	0.000074	0.000000
10.309	0.000074	0.000000
9.87567c14.2007	0.000037	0.000000
9.44234	0.000074	0.000000
14.059	0.000037	0.000000
9.084	0.000074	0.000000
8.80067c13.4923	0.000037	0.000000
8.51734	0.000074	0.000000
13.134	0.000037	0.000000
8.37567	0.000074	0.000000
8.37567c12.2673	0.000037	0.000000
11.909	0.000037	0.000000
11.6257	0.000074	0.000000
8.80067c11.3423	0.000037	0.000000
11.2007	0.000074	0.000000
9.87567c11.2007	0.000037	0.000000
11.3423	0.000037	0.000000
10.9507c11.909	0.000037	0.000000
12.2673	0.000037	0.000000
11.3757z	0.000037	0.000000
vv_feedbackshowetoggler2021	0.000074	0.000000
js-support-btn-footer	0.000037	0.000000
vv_feedbackshowetoggler2021__menu	0.000074	0.000000
vv_feedbackshowetoggler2021__wrapper	0.000074	0.000000
vv_feedbackshowetoggler2021__btn	0.000147	0.000000
openchat	0.000074	0.000000
js-chat-init-click-goal	0.000074	0.000000
онлайн-чат	0.000074	0.000000
js-chat-init-click-goal2	0.000074	0.000000
scrollertotop	0.000074	0.000000
lk-displayflex-center	0.000074	0.000000
js-to-top	0.000074	0.000000
js-to-top-main	0.000037	0.000000
scrolltotop	0.000074	0.000000
vv_demand20popinfocontainer	0.000037	0.000000
js-demand20-popinfo-container	0.000037	0.000000
vv_demand20popinfocontainer__closer	0.000037	0.000000
js-demand20-popinfo-container__closer	0.000037	0.000000
vv_demand20popinfo	0.000037	0.000000
js-demand20-popinfo	0.000037	0.000000
js-demand20-popinfo-info	0.000037	0.000000
vv_demand20popinfo__main	0.000037	0.000000
js-demand20-popinfo-main	0.000037	0.000000
vv_demand20popinfo__maintop	0.000037	0.000000
vv_demand20popinfo__appendplace	0.000037	0.000000
js-vv_demand20popinfo__appendplace	0.000037	0.000000
vv_demand20popinfo__header	0.000037	0.000000
js-demand20-popinfo__headercontainer	0.000037	0.000000
vv_demand20popinfotooltip	0.000037	0.000000
vv_demand20popinfotooltip__arrow	0.000037	0.000000
m	0.000037	0.000000
10,0	0.000074	0.000000
c	0.000074	0.000000
3,0	0.000037	0.000000
5.9999,8	0.000037	0.000000
10,8	0.000037	0.000000
h	0.000037	0.000000
3.9749,8	0.000037	0.000000
7,0	0.000037	0.000000
z	0.000037	0.000000
/path	0.000037	0.000000
vv_demand20popinfotooltip__inner	0.000037	0.000000
изменился	0.000037	0.000000
спрос	0.000037	0.000000
минимальная	0.000074	0.000000
сумма	0.000074	0.000000
заказа	0.000074	0.000000
vv_demand20popinfo__headerlink	0.000037	0.000000
js-demand20-popinfo__header	0.000037	0.000000
vv_demand20popinfo__headerimg	0.000110	0.000000
_demand	0.000037	0.000000
/local/templates/main-responsive/img/hny21/demand.svg	0.000037	0.000000
_express	0.000074	0.000000
/local/templates/main-responsive/img/hny21/express.svg	0.000037	0.000000
_village	0.000074	0.000000
/local/templates/main-responsive/img/hny21/village.svg	0.000037	0.000000
vv_demand20popinfo__headerimginfo	0.000037	0.000000
m9	0.000037	0.000000
1.5c4.86	0.000037	0.000000
4.86	0.000110	0.000000
9c1.5	0.000037	0.000000
13.14	0.000110	0.000000
16.5	0.000147	0.000000
16.5c13.14	0.000037	0.000000
9c16.5	0.000037	0.000000
1.5zm9	0.000037	0.000000
12.75c8.5875	0.000037	0.000000
12.75	0.000074	0.000000
8.25	0.000147	0.000000
12.4125	0.000074	0.000000
12v9c8.25	0.000037	0.000000
8.5875	0.000110	0.000000
8.25c9.4125	0.000037	0.000000
9.75	0.000074	0.000000
9v12c9.75	0.000037	0.000000
9.4125	0.000037	0.000000
12.75zm9.75	0.000037	0.000000
6.75h8.25v5.25h9.75v6.75z	0.000037	0.000000
d8d8d8	0.000037	0.000000
vv_demand20popinfo__headerlinktext	0.000074	0.000000
_header1	0.000037	0.000000
js-demand20-header1	0.000037	0.000000
vv_demand20popinfo__title	0.000074	0.000000
js-demand20-title1	0.000037	0.000000
vv_demand20popinfo__subtitle	0.000074	0.000000
js-demand20-subtitle1	0.000037	0.000000
_header2	0.000037	0.000000
js-demand20-header2	0.000037	0.000000
js-demand20-title2	0.000037	0.000000
js-demand20-subtitle2	0.000037	0.000000
vv_demand20popinfo__closer	0.000037	0.000000
js-demand20-popinfo__closer	0.000037	0.000000
cross	0.000037	0.000000
vv_demand20popinfo__body	0.000037	0.000000
js-demand20-popinfo__body	0.000037	0.000000
vv_demand20popinfo__bodyinner	0.000037	0.000000
vv_demand20popinfo__bodyinfo	0.000037	0.000000
vv_demand20popinfo__row	0.000037	0.000000
vv_demand20popinfo__col	0.000110	0.000000
_desc	0.000037	0.000000
vv_demand20popinfo__desc	0.000037	0.000000
js-demand20-descr-text	0.000037	0.000000
_min	0.000074	0.000000
js-demand20-descr-sum	0.000037	0.000000
vv_demand20popinfo__min	0.000074	0.000000
vv_demand20popinfo__mintitle	0.000037	0.000000
vv_demand20popinfo__mindesc	0.000074	0.000000
js-demand20-descr-sum-text	0.000037	0.000000
js-demand20-descr-delivery-price	0.000074	0.000000
js-notify-src	0.000037	0.000000
vv_notify	0.000037	0.000000
js-notify	0.000037	0.000000
class	0.000037	0.000000
data-hash=	0.000037	0.000000
hash	0.000037	0.000000
vv_notify__inner	0.000037	0.000000
vv_notify__col	0.000074	0.000000
vv_notify__img	0.001178	0.000000
/local/templates/main-responsive/img/notify/icon_success.svg	0.000037	0.000000
_positive2	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_positive2.svg	0.000037	0.000000
_negative2	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_negative2.svg	0.000037	0.000000
_star	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_notify_star.svg	0.000037	0.000000
_sale_tag	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_sale_tag.svg	0.000037	0.000000
_like	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_like.svg	0.000037	0.000000
_positive3	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_positive3.svg	0.000037	0.000000
_warning	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_warning.svg	0.000037	0.000000
v=2	0.000074	0.000000
_info_orange	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_info_orange.svg	0.000037	0.000000
_info	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_info.svg	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_error.svg	0.000037	0.000000
_cogs	0.000037	0.000000
/local/templates/main-responsive/img/notify/icon_cogs.svg	0.000037	0.000000
